g,t,b,e,att,n_g,n_g_valid,n_c,t_label,cohort
55,186,30,131,0.05128430409996078,283,283,122,2026-08-01,C1
55,187,31,132,0.09962290922156938,283,283,122,2026-08-08,C1
55,188,32,133,0.005014789834240661,283,283,122,2026-08-15,C1
55,189,33,134,0.06106165584051148,283,283,122,2026-08-22,C1
55,190,34,135,0.05359604765511082,283,283,122,2026-08-29,C1
55,191,35,136,0.036876704179481065,283,283,122,2026-09-05,C1
55,192,36,137,0.008873768682920835,283,283,122,2026-09-12,C1
99,0,52,-99,-0.024464224859470834,14,14,122,2023-01-07,C4
99,1,53,-98,-0.04448511442976659,14,14,122,2023-01-14,C4
99,3,55,-96,-0.013740194247748305,14,14,122,2023-01-28,C4
99,6,58,-93,-0.03202194665794523,14,14,122,2023-02-18,C4
99,7,59,-92,-0.05278766459149137,14,14,122,2023-02-25,C4
99,8,60,-91,-0.024216456651398828,14,14,122,2023-03-04,C4
99,9,61,-90,-0.0013709011155491613,14,14,122,2023-03-11,C4
99,10,62,-89,-0.033886328824270694,14,14,122,2023-03-18,C4
99,11,63,-88,-0.029747422678835442,14,14,122,2023-03-25,C4
99,12,64,-87,-0.002756919241564612,14,14,122,2023-04-01,C4
99,13,65,-86,-0.07150087507699994,14,14,122,2023-04-08,C4
99,14,66,-85,-0.0396104251493336,14,14,122,2023-04-15,C4
99,15,67,-84,-0.0377591688706578,14,14,122,2023-04-22,C4
99,16,68,-83,-0.03141680170670996,14,14,122,2023-04-29,C4
99,17,69,-82,-0.0449762508166081,14,14,122,2023-05-06,C4
99,18,70,-81,-0.028363115970453025,14,14,122,2023-05-13,C4
99,19,71,-80,-0.05285135920955205,14,14,122,2023-05-20,C4
99,20,72,-79,-0.05828784993944175,14,14,122,2023-05-27,C4
99,21,73,-78,-0.011699541088865853,14,14,122,2023-06-03,C4
99,22,74,-77,-0.03186967620557459,14,14,122,2023-06-10,C4
99,23,75,-76,-0.06076124596162252,14,14,122,2023-06-17,C4
99,24,76,-75,-0.021429506104832394,14,14,122,2023-06-24,C4
99,25,77,-74,-0.021247675751346968,14,14,122,2023-07-01,C4
