g,t,b,e,att,k,n_g,n_g_valid,n_c,t_label,cohort
135,182,130,47,0.035895629463045274,1,2,2,112,2026-07-04,C6
135,183,131,48,0.032884202028040495,1,2,2,112,2026-07-11,C6
135,184,132,49,0.024666249863049557,1,2,2,112,2026-07-18,C6
135,185,133,50,0.01755985192823363,1,2,2,112,2026-07-25,C6
135,186,134,51,0.01772182735550904,1,2,2,112,2026-08-01,C6
135,187,83,52,0.0014636535588656574,2,2,2,112,2026-08-08,C6
135,188,84,53,0.02808878446728638,2,2,2,112,2026-08-15,C6
135,189,85,54,0.03974273033917051,2,2,2,112,2026-08-22,C6
135,190,86,55,0.03780534124602053,2,2,2,112,2026-08-29,C6
135,191,87,56,0.011650992380112149,2,2,2,112,2026-09-05,C6
