g,t,b,e,att,k,n_g,n_g_valid,n_c,t_label,cohort
121,9,113,-112,0.023490396675477677,-2,5,5,101,2023-03-11,C5
121,10,114,-111,-0.00035646960501568934,-2,5,5,101,2023-03-18,C5
121,11,115,-110,0.011204937494398897,-2,5,5,101,2023-03-25,C5
121,12,116,-109,0.005810029636011596,-2,5,5,101,2023-04-01,C5
121,13,117,-108,0.023220174923799707,-2,5,5,101,2023-04-08,C5
121,14,118,-107,0.01398379801120202,-2,5,5,101,2023-04-15,C5
121,15,119,-106,0.018060886743303552,-2,5,5,101,2023-04-22,C5
121,16,120,-105,0.022132795480991563,-2,5,5,101,2023-04-29,C5
121,17,69,-104,0.03484540777388052,-1,5,5,101,2023-05-06,C5
121,18,70,-103,0.04010161169656543,-1,5,5,101,2023-05-13,C5
121,19,71,-102,0.017394980167875464,-1,5,5,101,2023-05-20,C5
121,20,72,-101,0.018156131689443425,-1,5,5,101,2023-05-27,C5
121,21,73,-100,0.015966748767015173,-1,5,5,101,2023-06-03,C5
121,22,74,-99,0.02359909964446119,-1,5,5,101,2023-06-10,C5
121,23,75,-98,0.019469652678139316,-1,5,5,101,2023-06-17,C5
121,24,76,-97,0.02812077891636163,-1,5,5,101,2023-06-24,C5
121,25,77,-96,0.010151433971948308,-1,5,5,101,2023-07-01,C5
121,26,78,-95,0.025332340742409837,-1,5,5,101,2023-07-08,C5
121,27,79,-94,0.0016384675578555062,-1,5,5,101,2023-07-15,C5
121,28,80,-93,0.009820255235088674,-1,5,5,101,2023-07-22,C5
121,29,81,-92,0.00016371743396679378,-1,5,5,101,2023-07-29,C5
121,30,82,-91,-0.029909416970505392,-1,5,5,101,2023-08-05,C5
121,31,83,-90,-0.043316499369505726,-1,5,5,101,2023-08-12,C5
121,32,84,-89,-0.009223947161435164,-1,5,5,101,2023-08-19,C5
121,33,85,-88,-0.015188822283236383,-1,5,5,101,2023-08-26,C5
121,34,86,-87,-0.022097415622092158,-1,5,5,101,2023-09-02,C5
121,35,87,-86,-0.02975497043664014,-1,5,5,101,2023-09-09,C5
121,39,91,-82,0.007455448731618681,-1,5,5,101,2023-10-07,C5
121,40,92,-81,0.007498305958093224,-1,5,5,101,2023-10-14,C5
121,41,93,-80,0.0009805742591820284,-1,5,5,101,2023-10-21,C5
121,42,94,-79,0.003881691495947779,-1,5,5,101,2023-10-28,C5
121,43,95,-78,0.03687549284927023,-1,5,5,101,2023-11-04,C5
121,44,96,-77,0.04078771451720363,-1,5,5,101,2023-11-11,C5
121,45,97,-76,0.004441554480699048,-1,5,5,101,2023-11-18,C5
121,46,98,-75,0.006229933882030456,-1,5,5,101,2023-11-25,C5
121,47,99,-74,-0.018257717954428165,-1,5,5,101,2023-12-02,C5
121,48,100,-73,-0.0009425993360464152,-1,5,5,101,2023-12-09,C5
121,49,101,-72,0.03636335268113418,-1,5,5,101,2023-12-16,C5
121,50,102,-71,0.006682808613892723,-1,5,5,101,2023-12-23,C5
121,51,103,-70,0.07304869593447907,-1,5,5,101,2023-12-30,C5
121,52,104,-69,0.009298179369719016,-1,5,5,101,2024-01-06,C5
121,53,105,-68,0.016015746694492995,-1,5,5,101,2024-01-13,C5
121,54,106,-67,0.04398803508422154,-1,5,5,101,2024-01-20,C5
121,58,110,-63,0.009167610983825139,-1,5,5,101,2024-02-17,C5
121,59,111,-62,-0.030299696158968648,-1,5,5,101,2024-02-24,C5
121,60,112,-61,0.02733898080030603,-1,5,5,101,2024-03-02,C5
121,61,113,-60,0.010603900917862646,-1,5,5,101,2024-03-09,C5
121,62,114,-59,0.0037222164778346455,-1,5,5,101,2024-03-16,C5
121,63,115,-58,0.024576774799710904,-1,5,5,101,2024-03-23,C5
121,64,116,-57,-0.010178675920860091,-1,5,5,101,2024-03-30,C5
121,65,117,-56,-0.052119475573822585,-1,5,5,101,2024-04-06,C5
121,66,118,-55,-0.022433541123565673,-1,5,5,101,2024-04-13,C5
121,67,119,-54,0.004049108651819625,-1,5,5,101,2024-04-20,C5
121,68,120,-53,-0.0024529424738276608,-1,5,5,101,2024-04-27,C5
121,121,69,0,-0.06674304222644854,1,5,5,101,2025-05-03,C5
121,122,70,1,0.03929013835956559,1,5,5,101,2025-05-10,C5
121,123,71,2,0.008570951442554037,1,5,5,101,2025-05-17,C5
121,124,72,3,0.010210179298809779,1,5,5,101,2025-05-24,C5
121,125,73,4,-0.020975067379153133,1,5,5,101,2025-05-31,C5
121,126,74,5,-0.004426262115431279,1,5,5,101,2025-06-07,C5
121,127,75,6,0.014183114265798675,1,5,5,101,2025-06-14,C5
121,128,76,7,-0.003737111174860192,1,5,5,101,2025-06-21,C5
121,129,77,8,-0.009188178526673871,1,5,5,101,2025-06-28,C5
121,130,78,9,0.00253234854060141,1,5,5,101,2025-07-05,C5
121,131,79,10,-0.0029946729481617074,1,5,5,101,2025-07-12,C5
121,132,80,11,0.00010377395038895301,1,5,5,101,2025-07-19,C5
121,133,81,12,0.024504433751931898,1,5,5,101,2025-07-26,C5
121,134,82,13,0.004943107711839477,1,5,5,101,2025-08-02,C5
121,135,83,14,0.01357845258744838,1,5,5,101,2025-08-09,C5
121,136,84,15,-0.014341889604326228,1,5,5,101,2025-08-16,C5
121,137,85,16,0.009035224261766693,1,5,5,101,2025-08-23,C5
121,138,86,17,0.00010822362996703097,1,5,5,101,2025-08-30,C5
121,139,87,18,-0.028113379339506514,1,5,5,101,2025-09-06,C5
121,141,89,20,-0.009233085430478499,1,5,5,101,2025-09-20,C5
121,144,92,23,0.024599582534962132,1,5,5,101,2025-10-11,C5
121,145,93,24,0.0021033026123709808,1,5,5,101,2025-10-18,C5
121,146,94,25,0.014289931979223694,1,5,5,101,2025-10-25,C5
121,147,95,26,0.00948903551857596,1,5,5,101,2025-11-01,C5
121,148,96,27,0.0077785229526224015,1,5,5,101,2025-11-08,C5
121,149,97,28,-0.008915176177965521,1,5,5,101,2025-11-15,C5
