g,t,b,e,att,k,n_g,n_g_valid,n_c,t_label,cohort
99,14,66,-85,-0.02579893610919925,-1,13,13,112,2023-04-15,C4
99,15,67,-84,-0.042270730770002554,-1,13,13,112,2023-04-22,C4
99,16,68,-83,-0.031492729975925504,-1,13,13,112,2023-04-29,C4
99,17,69,-82,-0.03825989261977181,-1,13,13,112,2023-05-06,C4
99,18,70,-81,-0.028356174387852817,-1,13,13,112,2023-05-13,C4
99,19,71,-80,-0.04785224367180805,-1,13,13,112,2023-05-20,C4
99,20,72,-79,-0.0547772707918911,-1,13,13,112,2023-05-27,C4
99,21,73,-78,-0.041365347457316265,-1,13,13,112,2023-06-03,C4
99,22,74,-77,-0.0471236627832336,-1,13,13,112,2023-06-10,C4
99,23,75,-76,-0.026670827559018454,-1,13,13,112,2023-06-17,C4
99,24,76,-75,-0.03718233940959389,-1,13,13,112,2023-06-24,C4
99,25,77,-74,-0.02479592903848428,-1,13,13,112,2023-07-01,C4
99,26,78,-73,-0.028358294809244816,-1,13,13,112,2023-07-08,C4
99,27,79,-72,-0.015236700097071319,-1,13,13,112,2023-07-15,C4
99,28,80,-71,-0.03397718355534754,-1,13,13,112,2023-07-22,C4
99,29,81,-70,-0.015816779200167976,-1,13,13,112,2023-07-29,C4
99,30,82,-69,0.012343920852857085,-1,13,13,112,2023-08-05,C4
99,31,83,-68,-0.010763427033958092,-1,13,13,112,2023-08-12,C4
99,32,84,-67,-0.014796766467051662,-1,13,13,112,2023-08-19,C4
99,33,85,-66,0.0017004110188076579,-1,13,13,112,2023-08-26,C4
99,34,86,-65,-0.00040703201994379476,-1,13,13,112,2023-09-02,C4
99,35,87,-64,0.014010090001453828,-1,13,13,112,2023-09-09,C4
99,39,91,-60,-0.00882639890174304,-1,13,13,112,2023-10-07,C4
99,40,92,-59,-0.05032566613592955,-1,13,13,112,2023-10-14,C4
99,41,93,-58,-0.017234656603884107,-1,13,13,112,2023-10-21,C4
99,42,94,-57,-0.01605089598141857,-1,13,13,112,2023-10-28,C4
99,43,95,-56,-0.013378450513184537,-1,13,13,112,2023-11-04,C4
99,44,96,-55,0.003541549752600015,-1,13,13,112,2023-11-11,C4
99,45,97,-54,-0.0045217192032550695,-1,13,13,112,2023-11-18,C4
99,46,98,-53,0.02173535953944574,-1,13,13,112,2023-11-25,C4
99,99,47,0,-0.004651552782014174,1,13,13,112,2024-11-30,C4
99,100,48,1,0.040783783184189515,1,13,13,112,2024-12-07,C4
99,101,49,2,-0.0062930614164429105,1,13,13,112,2024-12-14,C4
99,102,50,3,0.03167822706441248,1,13,13,112,2024-12-21,C4
99,103,51,4,-0.02871772450914549,1,13,13,112,2024-12-28,C4
99,104,52,5,-0.010747603795140906,1,13,13,112,2025-01-04,C4
99,105,53,6,-0.018832706161564437,1,13,13,112,2025-01-11,C4
99,106,54,7,-0.017878612594361798,1,13,13,112,2025-01-18,C4
99,110,58,11,-0.015732127572830754,1,13,13,112,2025-02-15,C4
99,111,59,12,0.007846701686785473,1,13,13,112,2025-02-22,C4
99,112,60,13,-0.006334369082693567,1,13,13,112,2025-03-01,C4
99,113,61,14,0.01959074167189036,1,13,13,112,2025-03-08,C4
99,114,62,15,-0.0078003220617363575,1,13,13,112,2025-03-15,C4
99,115,63,16,-0.012060570296113881,1,13,13,112,2025-03-22,C4
99,116,64,17,-0.006494137282523817,1,13,13,112,2025-03-29,C4
