g,t,b,e,att,k,n_g,n_g_valid,n_c,t_label,cohort
152,192,140,40,-0.20625527924379708,1,1,1,101,2025-09-06,C4
152,194,142,42,-0.1955781879786817,1,1,1,101,2025-09-20,C4
152,197,145,45,-0.21086142730365925,1,1,1,101,2025-10-11,C4
152,198,146,46,-0.23117552623540802,1,1,1,101,2025-10-18,C4
152,199,147,47,-0.22236685744914642,1,1,1,101,2025-10-25,C4
152,200,148,48,-0.2174437680215801,1,1,1,101,2025-11-01,C4
152,201,149,49,-0.20139041437190958,1,1,1,101,2025-11-08,C4
152,202,150,50,-0.2280510218782458,1,1,1,101,2025-11-15,C4
152,203,151,51,-0.2851545196708972,1,1,1,101,2025-11-22,C4
152,204,100,52,-0.1509278995677205,2,1,1,101,2025-11-29,C4
152,205,101,53,-0.2358339550554721,2,1,1,101,2025-12-06,C4
152,206,102,54,-0.24564007142742103,2,1,1,101,2025-12-13,C4
152,207,103,55,-0.2066995669927843,2,1,1,101,2025-12-20,C4
152,208,104,56,-0.2442042968879758,2,1,1,101,2025-12-27,C4
152,209,105,57,-0.24713859446214118,2,1,1,101,2026-01-03,C4
152,210,106,58,-0.20980804950184426,2,1,1,101,2026-01-10,C4
152,211,107,59,-0.2334114507287678,2,1,1,101,2026-01-17,C4
152,212,108,60,-0.20890229575147629,2,1,1,101,2026-01-24,C4
152,216,112,64,-0.1922668436361208,2,1,1,101,2026-02-21,C4
152,217,113,65,-0.2044721661411539,2,1,1,101,2026-02-28,C4
152,218,114,66,-0.1831600593479402,2,1,1,101,2026-03-07,C4
152,219,115,67,-0.19829833779235728,2,1,1,101,2026-03-14,C4
152,220,116,68,-0.2129846123003476,2,1,1,101,2026-03-21,C4
152,221,117,69,-0.1894998128143454,2,1,1,101,2026-03-28,C4
152,222,118,70,-0.17866739768255163,2,1,1,101,2026-04-04,C4
152,223,119,71,-0.2037524715558458,2,1,1,101,2026-04-11,C4
152,224,120,72,-0.21487961168059577,2,1,1,101,2026-04-18,C4
152,225,121,73,-0.21948550560190835,2,1,1,101,2026-04-25,C4
152,226,122,74,-0.219547261638683,2,1,1,101,2026-05-02,C4
152,227,123,75,-0.2006112833620466,2,1,1,101,2026-05-09,C4
152,228,124,76,-0.2041241434630908,2,1,1,101,2026-05-16,C4
152,229,125,77,-0.21604072510615477,2,1,1,101,2026-05-23,C4
152,230,126,78,-0.19523704884728163,2,1,1,101,2026-05-30,C4
152,231,127,79,-0.23666987598807188,2,1,1,101,2026-06-06,C4
152,232,128,80,-0.23824027843262327,2,1,1,101,2026-06-13,C4
152,233,129,81,-0.2352670524358962,2,1,1,101,2026-06-20,C4
152,234,130,82,-0.24833233990145398,2,1,1,101,2026-06-27,C4
152,235,131,83,-0.22611142267086268,2,1,1,101,2026-07-04,C4
152,236,132,84,-0.2668873165968505,2,1,1,101,2026-07-11,C4
152,237,133,85,-0.2586443990275764,2,1,1,101,2026-07-18,C4
152,238,134,86,-0.22615184589764953,2,1,1,101,2026-07-25,C4
152,239,135,87,-0.21903793827021056,2,1,1,101,2026-08-01,C4
152,240,136,88,-0.1978036611736367,2,1,1,101,2026-08-08,C4
152,241,137,89,-0.2517747855425433,2,1,1,101,2026-08-15,C4
152,242,138,90,-0.2218928464807794,2,1,1,101,2026-08-22,C4
152,243,139,91,-0.2415140863216649,2,1,1,101,2026-08-29,C4
152,244,140,92,-0.2666514699990414,2,1,1,101,2026-09-05,C4
