g,t,b,e,att,n_g,n_g_valid,n_c,t_label,cohort
55,170,54,115,-0.06326345234748296,283,283,111,2026-04-11,C1
55,171,54,116,-0.0677618039113155,283,283,111,2026-04-18,C1
55,172,54,117,-0.08106745703722734,283,283,111,2026-04-25,C1
55,173,54,118,-0.07273237585651239,283,283,111,2026-05-02,C1
55,174,54,119,-0.04587505454393506,283,283,111,2026-05-09,C1
55,175,54,120,-0.03178090722888682,283,283,111,2026-05-16,C1
55,176,54,121,-0.06117743483148384,283,283,111,2026-05-23,C1
55,177,54,122,-0.055623266076430644,283,283,111,2026-05-30,C1
55,178,54,123,-0.03742825166733296,283,283,111,2026-06-06,C1
55,179,54,124,-0.02770209486672484,283,283,111,2026-06-13,C1
55,180,54,125,-0.006357255281735447,283,283,111,2026-06-20,C1
55,181,54,126,-0.0192740115729694,283,283,111,2026-06-27,C1
55,182,54,127,0.005015259178490231,283,283,111,2026-07-04,C1
55,183,54,128,-0.02345411551390464,283,283,111,2026-07-11,C1
55,184,54,129,0.006983812616591326,283,283,111,2026-07-18,C1
55,185,54,130,-0.0027259533862303287,283,283,111,2026-07-25,C1
55,186,54,131,0.01748787670975286,283,283,111,2026-08-01,C1
55,187,54,132,0.006827215033079204,283,283,111,2026-08-08,C1
55,188,54,133,-0.033385914716057195,283,283,111,2026-08-15,C1
55,189,54,134,-0.004701144035102411,283,283,111,2026-08-22,C1
55,190,54,135,-0.020433739614584084,283,283,111,2026-08-29,C1
55,191,54,136,-0.022761443542888116,283,283,111,2026-09-05,C1
55,192,54,137,-0.027173326303217726,283,283,111,2026-09-12,C1
99,0,98,-99,0.012965129746897869,14,14,111,2023-01-07,C4
99,1,98,-98,0.0012505739921584158,14,14,111,2023-01-14,C4
99,3,98,-96,0.030030205403413085,14,14,111,2023-01-28,C4
99,4,98,-95,0.02405377499175025,14,14,111,2023-02-04,C4
99,5,98,-94,0.03401807160868982,14,14,111,2023-02-11,C4
99,6,98,-93,0.030375015072423933,14,14,111,2023-02-18,C4
99,7,98,-92,0.00833509760213584,14,14,111,2023-02-25,C4
99,8,98,-91,-0.02641118176770439,14,14,111,2023-03-04,C4
99,9,98,-90,-0.025946776159908407,14,14,111,2023-03-11,C4
99,10,98,-89,-0.017921459857873495,14,14,111,2023-03-18,C4
99,11,98,-88,0.0026383935617418346,14,14,111,2023-03-25,C4
99,12,98,-87,0.051744170039192135,14,14,111,2023-04-01,C4
99,13,98,-86,0.0040284368383441405,14,14,111,2023-04-08,C4
99,14,98,-85,-0.009812634807970282,14,14,111,2023-04-15,C4
99,15,98,-84,0.0028452618687010607,14,14,111,2023-04-22,C4
99,16,98,-83,0.06622586545123033,14,14,111,2023-04-29,C4
99,17,98,-82,0.03243741713836093,14,14,111,2023-05-06,C4
99,18,98,-81,0.035281040819807055,14,14,111,2023-05-13,C4
99,19,98,-80,0.01528465752097109,14,14,111,2023-05-20,C4
99,20,98,-79,0.008496427090304723,14,14,111,2023-05-27,C4
99,21,98,-78,0.04162213288122255,14,14,111,2023-06-03,C4
99,22,98,-77,-0.0011695229560925238,14,14,111,2023-06-10,C4
99,23,98,-76,0.0023847126294173834,14,14,111,2023-06-17,C4
99,24,98,-75,0.005486168532554764,14,14,111,2023-06-24,C4
99,25,98,-74,0.04493898832270732,14,14,111,2023-07-01,C4
99,26,98,-73,0.0413242297203507,14,14,111,2023-07-08,C4
99,27,98,-72,0.010134191251506497,14,14,111,2023-07-15,C4
99,28,98,-71,0.017249745870288574,14,14,111,2023-07-22,C4
99,29,98,-70,0.03563863139663656,14,14,111,2023-07-29,C4
99,30,98,-69,0.034710997659919474,14,14,111,2023-08-05,C4
99,31,98,-68,0.016419118013528106,14,14,111,2023-08-12,C4
99,32,98,-67,0.03975111070524111,14,14,111,2023-08-19,C4
99,33,98,-66,0.014499781582447822,14,14,111,2023-08-26,C4
99,34,98,-65,0.0515026503295196,14,14,111,2023-09-02,C4
99,35,98,-64,0.05208023799997676,14,14,111,2023-09-09,C4
99,36,98,-63,0.02147134273416024,14,14,111,2023-09-16,C4
99,39,98,-60,0.0717110835089217,14,14,111,2023-10-07,C4
